Document Name,Link,Current Status,ID #,Version,Facility/Project Name,County,Document Date,Document Types,Page count,Linked
GW1-2022-02831_Well Construction - GW1_20220224,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228044&dbid=0&repo=WaterResources,,GW1-2022-02831,,,Watauga,2/24/2022,Well Construction - GW1,2,
GW1-2022-00901_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2169361&dbid=0&repo=WaterResources,,GW1-2022-00901,,,Mecklenburg,1/7/2022,Well Construction - GW1,1,
GW1-2022-04630_Well Construction - GW1_20220512,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2331979&dbid=0&repo=WaterResources,,GW1-2022-04630,,,Surry,5/12/2022,Well Construction - GW1,1,
GW1-2022-04166_Well Construction - GW1_20220425,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2309111&dbid=0&repo=WaterResources,,GW1-2022-04166,,,Forsyth,4/25/2022,Well Construction - GW1,1,
GW1-2022-04678_Well Construction - GW1_20220512,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2332826&dbid=0&repo=WaterResources,,GW1-2022-04678,,,Stokes,5/12/2022,Well Construction - GW1,1,
GW1-2022-05086_Well Construction - GW1_20220526,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2352736&dbid=0&repo=WaterResources,,GW1-2022-05086,,,Buncombe,5/26/2022,Well Construction - GW1,1,
GW1-2022-10478_Well Construction - GW1_20221118,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2602139&dbid=0&repo=WaterResources,,GW1-2022-10478,,,Person,11/18/2022,Well Construction - GW1,1,
GW1-2022-05136_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2354501&dbid=0&repo=WaterResources,,GW1-2022-05136,,,Cumberland,5/31/2022,Well Construction - GW1,1,
GW1-2022-03416_Well Construction - GW1_20220315,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2251429&dbid=0&repo=WaterResources,,GW1-2022-03416,,,Yadkin,3/15/2022,Well Construction - GW1,1,
GW1-2022-10249_Well Construction - GW1_20221111,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2583396&dbid=0&repo=WaterResources,,GW1-2022-10249,,,Henderson,11/11/2022,Well Construction - GW1,1,
GW1-2022-07395_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2454315&dbid=0&repo=WaterResources,,GW1-2022-07395,,,Swain,8/9/2022,Well Construction - GW1,1,
GW1-2022-03629_Well Construction - GW1_20220328,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2265521&dbid=0&repo=WaterResources,,GW1-2022-03629,,,Wake,3/28/2022,Well Construction - GW1,1,
GW1-2022-03517_Well Construction - GW1_20220316,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2258472&dbid=0&repo=WaterResources,,GW1-2022-03517,,,Ashe,3/16/2022,Well Construction - GW1,1,
GW1-2022-06547_Well Construction - GW1_20220511,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2416187&dbid=0&repo=WaterResources,,GW1-2022-06547,,,Catawba,5/11/2022,Well Construction - GW1,1,
GW1-2022-09103_Well Construction - GW1_20220926,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2517404&dbid=0&repo=WaterResources,,GW1-2022-09103,,,Moore,9/26/2022,Well Construction - GW1,1,
GW1-2022-06025_Well Construction - GW1_20220621,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2396234&dbid=0&repo=WaterResources,,GW1-2022-06025,,,Alamance,6/21/2022,Well Construction - GW1,1,
GW1-2022-08162_Well Construction - GW1_20220914,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2491236&dbid=0&repo=WaterResources,,GW1-2022-08162,,,Rockingham,9/14/2022,Well Construction - GW1,4,
GW1-2022-09440_Well Construction - GW1_20221017,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2536308&dbid=0&repo=WaterResources,,GW1-2022-09440,,,Henderson,10/17/2022,Well Construction - GW1,1,
GW1-2022-03220_Well Construction - GW1_20220311,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2245198&dbid=0&repo=WaterResources,,GW1-2022-03220,,,Cumberland,3/11/2022,Well Construction - GW1,1,
GW1-2022-08422_Well Construction - GW1_20220427,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492281&dbid=0&repo=WaterResources,,GW1-2022-08422,,,Rowan,4/27/2022,Well Construction - GW1,1,
GW1-2022-06456_Well Construction - GW1_20220527,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2412858&dbid=0&repo=WaterResources,,GW1-2022-06456,,,Alamance,5/27/2022,Well Construction - GW1,1,
GW1-2022-03880_Well Construction - GW1_20220415,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2287149&dbid=0&repo=WaterResources,,GW1-2022-03880,,,Franklin,4/15/2022,Well Construction - GW1,4,
GW1-2022-09359_Well Construction - GW1_20221010,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2530077&dbid=0&repo=WaterResources,,GW1-2022-09359,,,Orange,10/10/2022,Well Construction - GW1,1,
GW1-2022-05756_Well Construction - GW1_20220601,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2377748&dbid=0&repo=WaterResources,,GW1-2022-05756,,,Wilkes,6/1/2022,Well Construction - GW1,1,
GW1-2022-07317_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452620&dbid=0&repo=WaterResources,,GW1-2022-07317,,,Person,8/9/2022,Well Construction - GW1,1,
GW1-2022-01926_Well Construction - GW1_20220224,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2224445&dbid=0&repo=WaterResources,,GW1-2022-01926,,,Cumberland,2/24/2022,Well Construction - GW1,1,
GW1-2022-05176_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2355457&dbid=0&repo=WaterResources,,GW1-2022-05176,,,Wake,5/31/2022,Well Construction - GW1,1,
GW1-2022-08869_Well Construction - GW1_20220722,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2499369&dbid=0&repo=WaterResources,,GW1-2022-08869,,,Franklin,7/22/2022,Well Construction - GW1,2,
GW1-2022-09200_Well Construction - GW1_20220930,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2522824&dbid=0&repo=WaterResources,,GW1-2022-09200,,,Union,9/30/2022,Well Construction - GW1,1,
GW1-2022-10530_Well Construction - GW1_20221121,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2602638&dbid=0&repo=WaterResources,,GW1-2022-10530,,,Buncombe,11/21/2022,Well Construction - GW1,1,
GW1-2022-00943_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2169554&dbid=0&repo=WaterResources,,GW1-2022-00943,,,Rutherford,1/7/2022,Well Construction - GW1,1,
GW1-2022-07466_Well Construction - GW1_20220810,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2461505&dbid=0&repo=WaterResources,,GW1-2022-07466,,,Davidson,8/10/2022,Well Construction - GW1,1,
GW1-2022-07303_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452469&dbid=0&repo=WaterResources,,GW1-2022-07303,,,Macon,8/9/2022,Well Construction - GW1,2,
GW1-2022-05233_Well Construction - GW1_20220526,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2358649&dbid=0&repo=WaterResources,,GW1-2022-05233,,,Buncombe,5/26/2022,Well Construction - GW1,1,
GW1-2022-05609_Well Construction - GW1_20220610,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2371729&dbid=0&repo=WaterResources,,GW1-2022-05609,,,Rowan,6/10/2022,Well Construction - GW1,1,
GW1-2022-03740_Well Construction - GW1_20220406,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2272629&dbid=0&repo=WaterResources,,GW1-2022-03740,,,Currituck,4/6/2022,Well Construction - GW1,4,
GW1-2022-07298_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452462&dbid=0&repo=WaterResources,,GW1-2022-07298,,,Lincoln,8/9/2022,Well Construction - GW1,1,
GW1-2022-07358_Well Construction - GW1_20220808,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452834&dbid=0&repo=WaterResources,,GW1-2022-07358,,,Catawba,8/8/2022,Well Construction - GW1,1,
GW1-2022-05900_Well Construction - GW1_20220627,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2392042&dbid=0&repo=WaterResources,,GW1-2022-05900,,,Granville,6/27/2022,Well Construction - GW1,1,
GW1-2022-05461_Well Construction - GW1_20220603,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2368784&dbid=0&repo=WaterResources,,GW1-2022-05461,,,Gaston,6/3/2022,Well Construction - GW1,1,
GW1-2022-09066_Well Construction - GW1_20220923,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2516606&dbid=0&repo=WaterResources,,GW1-2022-09066,,,Stokes,9/23/2022,Well Construction - GW1,1,
GW1-2022-06489_Well Construction - GW1_20220706,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2413230&dbid=0&repo=WaterResources,,GW1-2022-06489,,,Transylvania,7/6/2022,Well Construction - GW1,1,
GW1-2022-01437_Well Construction - GW1_20220124,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2192185&dbid=0&repo=WaterResources,,GW1-2022-01437,,,Buncombe,1/24/2022,Well Abandonment,1,
GW1-2022-09627_Well Construction - GW1_20221021,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2542677&dbid=0&repo=WaterResources,,GW1-2022-09627,,,Gaston,10/21/2022,Well Construction - GW1,1,
GW1-2022-10198_Well Construction - GW1_20221111,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2582528&dbid=0&repo=WaterResources,,GW1-2022-10198,,,Henderson,11/11/2022,Well Construction - GW1,1,
GW1-2022-06667_Well Construction - GW1_20220708,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2420719&dbid=0&repo=WaterResources,,GW1-2022-06667,,,Robeson,7/8/2022,Well Construction - GW1,3,
GW1-2022-03801_Well Construction - GW1_20220404,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2284968&dbid=0&repo=WaterResources,,GW1-2022-03801,,,Surry,4/4/2022,Well Construction - GW1,1,
GW1-2022-01558_Well Construction - GW1_20220120,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2197447&dbid=0&repo=WaterResources,,GW1-2022-01558,,,Randolph,1/20/2022,Well Construction - GW1,1,
GW1-2022-09101_Well Construction - GW1_20220926,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2517402&dbid=0&repo=WaterResources,,GW1-2022-09101,,,Pamlico,9/26/2022,Well Construction - GW1,1,
GW1-2022-00924_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2169512&dbid=0&repo=WaterResources,,GW1-2022-00924,,,Rutherford,1/7/2022,Well Construction - GW1,1,
GW1-2022-10780_Well Construction - GW1_20221208,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2614418&dbid=0&repo=WaterResources,,GW1-2022-10780,,,Mecklenburg,12/8/2022,Well Construction - GW1,1,
GW1-2022-05399_Well Construction - GW1_20220311,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2244992&dbid=0&repo=WaterResources,,GW1-2022-05399,,,Catawba,3/11/2022,Well Construction - GW1,1,
GW1-2022-09958_Well Construction - GW1_20221104,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2565291&dbid=0&repo=WaterResources,,GW1-2022-09958,,,Swain,11/4/2022,Well Construction - GW1,1,
GW1-2022-01783_Well Construction - GW1_20220214,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2216271&dbid=0&repo=WaterResources,,GW1-2022-01783,,,Cumberland,2/14/2022,Well Construction - GW1,1,
GW1-2022-02900_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228982&dbid=0&repo=WaterResources,,GW1-2022-02900,,,Haywood,2/28/2022,Well Construction - GW1,1,
GW1-2022-03312_Well Construction - GW1_20220314,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2246675&dbid=0&repo=WaterResources,,GW1-2022-03312,,,Pitt,3/14/2022,Well Construction - GW1,1,
GW1-2022-07573_Well Construction - GW1_20220815,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2469311&dbid=0&repo=WaterResources,,GW1-2022-07573,,,Watauga,8/15/2022,Well Construction - GW1,1,
GW1-2022-10652_Well Construction - GW1_20221128,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2613149&dbid=0&repo=WaterResources,,GW1-2022-10652,,,Mecklenburg,11/28/2022,Well Construction - GW1,1,
GW1-2022-01923_Well Construction - GW1_20220224,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2224442&dbid=0&repo=WaterResources,,GW1-2022-01923,,,Cumberland,2/24/2022,Well Construction - GW1,1,
GW1-2022-06114_Well Construction - GW1_20220712,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2405288&dbid=0&repo=WaterResources,,GW1-2022-06114,,,Pamlico,7/12/2022,Well Construction - GW1,4,
GW1-2022-08226_Well Construction - GW1_20220428,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492064&dbid=0&repo=WaterResources,,GW1-2022-08226,,,Macon,4/28/2022,Well Construction - GW1,2,
GW1-2022-01048_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2172102&dbid=0&repo=WaterResources,,GW1-2022-01048,,,Buncombe,1/7/2022,Well Construction - GW1,1,
GW1-2022-06276_Well Construction - GW1_20220628,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2408185&dbid=0&repo=WaterResources,,GW1-2022-06276,,,New Hanover,6/28/2022,Well Construction - GW1,1,
GW1-2022-01540_Well Construction - GW1_20220120,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2197003&dbid=0&repo=WaterResources,,GW1-2022-01540,,,Iredell,1/20/2022,Well Construction - GW1,1,
GW1-2022-08638_Well Construction - GW1_20220510,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492519&dbid=0&repo=WaterResources,,GW1-2022-08638,,,Rutherford,5/10/2022,Well Construction - GW1,1,
GW1-2022-09152_Well Construction - GW1_20220930,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2522460&dbid=0&repo=WaterResources,,GW1-2022-09152,,,Guilford,9/30/2022,Well Construction - GW1,2,
GW1-2022-00850_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2168470&dbid=0&repo=WaterResources,,GW1-2022-00850,,,Alleghany,1/7/2022,Well Construction - GW1,1,
GW1-2022-04979_Well Construction - GW1_20220527,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2349332&dbid=0&repo=WaterResources,,GW1-2022-04979,,,Nash,5/27/2022,Well Construction - GW1,2,
GW1-2022-09830_Well Construction - GW1_20221028,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2557589&dbid=0&repo=WaterResources,,GW1-2022-09830,,,Haywood,10/28/2022,Well Construction - GW1,2,
GW1-2022-10449_Well Construction - GW1_20221205,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2596350&dbid=0&repo=WaterResources,,GW1-2022-10449,,,Davidson,12/5/2022,Well Construction - GW1,4,
GW1-2022-06474_Well Construction - GW1_20220706,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2412886&dbid=0&repo=WaterResources,,GW1-2022-06474,,,Davidson,7/6/2022,Well Construction - GW1,1,
GW1-2022-03706_Well Construction - GW1_20220330,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2271745&dbid=0&repo=WaterResources,,GW1-2022-03706,,,Durham,3/30/2022,Well Construction - GW1,1,
GW1-2022-06958_Well Construction - GW1_20220722,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2437465&dbid=0&repo=WaterResources,,GW1-2022-06958,,,Mecklenburg,7/22/2022,Well Construction - GW1,1,
GW1-2022-07418_Well Construction - GW1_20220530,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2454631&dbid=0&repo=WaterResources,,GW1-2022-07418,,,Orange,5/30/2022,Well Construction - GW1,1,
GW1-2022-01780_Well Construction - GW1_20220214,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2216268&dbid=0&repo=WaterResources,,GW1-2022-01780,,,Catawba,2/14/2022,Well Construction - GW1,1,
GW1-2022-03252_Well Construction - GW1_20220314,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2245599&dbid=0&repo=WaterResources,,GW1-2022-03252,,,Lincoln,3/14/2022,Well Construction - GW1,1,
GW1-2022-03422_Well Construction - GW1_20220318,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2251544&dbid=0&repo=WaterResources,,GW1-2022-03422,,,Gaston,3/18/2022,Well Construction - GW1,1,
GW1-2022-08689_Well Construction - GW1_20220419,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492676&dbid=0&repo=WaterResources,,GW1-2022-08689,,,Wake,4/19/2022,Well Construction - GW1,1,
GW1-2022-03968_Well Construction - GW1_20220412,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2296445&dbid=0&repo=WaterResources,,GW1-2022-03968,,,Catawba,4/12/2022,Well Construction - GW1,1,
GW1-2022-01713_Well Construction - GW1_20220207,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2212619&dbid=0&repo=WaterResources,,GW1-2022-01713,,,Alleghany,2/7/2022,Well Construction - GW1,1,
GW1-2022-10744_Well Construction - GW1_20221208,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2614016&dbid=0&repo=WaterResources,,GW1-2022-10744,,,Macon,12/8/2022,Well Construction - GW1,2,
GW1-2022-01940_Well Construction - GW1_20220303,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2226189&dbid=0&repo=WaterResources,,GW1-2022-01940,,,Wake,3/3/2022,Well Construction - GW1,4,
GW1-2022-08409_Well Construction - GW1_20220527,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492266&dbid=0&repo=WaterResources,,GW1-2022-08409,,,Forsyth,5/27/2022,Well Construction - GW1,1,
GW1-2022-10300_Well Construction - GW1_20221114,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2585823&dbid=0&repo=WaterResources,,GW1-2022-10300,,,Ashe,11/14/2022,Well Construction - GW1,1,
GW1-2022-10360_Well Construction - GW1_20221115,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2590773&dbid=0&repo=WaterResources,,GW1-2022-10360,,,Union,11/15/2022,Well Construction - GW1,1,
GW1-2022-07572_Well Construction - GW1_20220815,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2469310&dbid=0&repo=WaterResources,,GW1-2022-07572,,,Union,8/15/2022,Well Construction - GW1,1,
GW1-2022-06186_Well Construction - GW1_20220701,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2407460&dbid=0&repo=WaterResources,,GW1-2022-06186,,,Person,7/1/2022,Well Construction - GW1,1,
GW1-2022-07522_Well Construction - GW1_20220811,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2468547&dbid=0&repo=WaterResources,,GW1-2022-07522,,,Mecklenburg,8/11/2022,Well Construction - GW1,1,
GW1-2022-10140_Well Construction - GW1_20221110,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2578778&dbid=0&repo=WaterResources,,GW1-2022-10140,,,Cabarrus,11/10/2022,Well Construction - GW1,1,
GW1-2022-10672_Well Construction - GW1_20221128,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2613303&dbid=0&repo=WaterResources,,GW1-2022-10672,,,Union,11/28/2022,Well Construction - GW1,1,
GW1-2022-02919_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2229001&dbid=0&repo=WaterResources,,GW1-2022-02919,,,Henderson,2/28/2022,Well Construction - GW1,1,
GW1-2022-10409_Well Construction - GW1_20221116,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2591285&dbid=0&repo=WaterResources,,GW1-2022-10409,,,Wayne,11/16/2022,Well Construction - GW1,1,
GW1-2022-09544_Well Construction - GW1_20221014,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2537179&dbid=0&repo=WaterResources,,GW1-2022-09544,,,Columbus,10/14/2022,Well Construction - GW1,1,
GW1-2022-10845_Well Construction - GW1_20221219,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2618231&dbid=0&repo=WaterResources,,GW1-2022-10845,,,Rockingham,12/19/2022,Well Construction - GW1,4,
GW1-2022-06374_Well Construction - GW1_20220608,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2411189&dbid=0&repo=WaterResources,,GW1-2022-06374,,,Cabarrus,6/8/2022,Well Construction - GW1,1,
GW1-2022-07355_Well Construction - GW1_20220808,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452831&dbid=0&repo=WaterResources,,GW1-2022-07355,,,Catawba,8/8/2022,Well Construction - GW1,1,
GW1-2022-01887_Well Construction - GW1_20220210,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2220356&dbid=0&repo=WaterResources,,GW1-2022-01887,,,Jackson,2/10/2022,Well Construction - GW1,1,
GW1-2022-10244_Well Construction - GW1_20221111,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2583347&dbid=0&repo=WaterResources,,GW1-2022-10244,,,Iredell,11/11/2022,Well Construction - GW1,1,
